,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
2847,850677534958075904,JOURNALIST . Lead the World,"('JOURNALIST', 'ORG')",,,JOURNALIST,,,
2848,113156277,"A home-maker on d run, mother o<U+0323><U+0325>f å pretty daughter å<U+03B7>d å charming son, wife 2 a hunk, socialising all the time, living to the fullest and having loads of fun.","('2', 'CARDINAL')",,,,,,"('2', 'CARDINAL')"
2849,756049521113694208,"Inspirational quotes, Funny moments and real life situations",,,,,,,
2850,2985052768,"'SILENT KILLA' IS OUT!!! #PrezWithAFez | #JaiWolf, #Galantis, #PostMalone for life | Rapper | Follow to stay up to date | Instagram - yasin.elhaddar","[('JaiWolf', 'MONEY'), ('Galantis', 'MONEY'), ('PostMalone', 'MONEY'), ('Rapper', 'PERSON'), ('Instagram', 'GPE')]",Instagram,,,,,"{('JaiWolf', 'MONEY'), ('Galantis', 'MONEY'), ('Rapper', 'PERSON'), ('PostMalone', 'MONEY')}"
2851,1711698158,above average video kid,,,,,,,
2852,999332650941865985,Advisor | Analyst | Implementer |                                        Interested in Investment Policy | Trade | Development,,,,,,,
2853,943263821497622529,Sc: youngcash292,,,,,,,
2854,1085063721309790209,Passionate Advocate Of The Truth    100% Politically Incorrect. Massive Star Trek Fan. Rascals My Fav Episode.      Catherine Bell Rocks.Aliens r Conservatives,"[('100%', 'PERCENT'), ('Rascals My Fav Episode', 'ORG'), ('Catherine Bell Rocks', 'PERSON'), ('Aliens', 'PERSON'), ('Conservatives', 'NORP')]",,,Rascals My Fav Episode,Conservatives,,"{('Aliens', 'PERSON'), ('100%', 'PERCENT'), ('Catherine Bell Rocks', 'PERSON')}"
2855,1089592727711506433,"In my art i tried to explain life and itc meaning.Of course,I tried to help others with my pictures",,,,,,,
2856,1054419451326726145,EHP,,,,,,,
2857,723261920799797249,"Born on October 10, 1998 at Ilorin, Kwara State of Nigeria","[('October 10, 1998', 'DATE'), ('Ilorin', 'GPE'), ('Kwara State of Nigeria', 'ORG')]",Ilorin,,Kwara State of Nigeria,,,"('October 10, 1998', 'DATE')"
2858,14473342,"Some days I amaze myself other days I am looking for the glasses I am already wearing. Passionate about my family, travel, racing and making each day count.","('Some days', 'DATE')",,,,,,"('Some days', 'DATE')"
2859,1045294126265237504,Angel  Boy.,"('Angel  ', 'PERSON')",,,,,,"('Angel  ', 'PERSON')"
2860,481264219,<U+0001F30A><U+270C><U+0001F3FD>RN BSN #TrumpResign #TrumpShutdown #MakeAmericaKindAgain #TeamPelosi #FBR #RESIST #FBR #BlueWave #PRU #Resister<U+0001F91F><U+0001F3FC><U+0001F30A>,"[('RN BSN', 'ORG'), ('#TrumpResign #TrumpShutdown #', 'MONEY'), ('TeamPelosi', 'ORG'), ('#FBR #RESIST #FBR #', 'MONEY'), ('PRU #', 'ORG'), ('Resister', 'MONEY')]",,,"{'PRU #', 'RN BSN', 'TeamPelosi'}",,,"{('#TrumpResign #TrumpShutdown #', 'MONEY'), ('Resister', 'MONEY'), ('#FBR #RESIST #FBR #', 'MONEY')}"
2861,4718767635,Cool and fun to be with,,,,,,,
2862,1053037857730908162,Attorney at Law,,,,,,,
2863,944486873451388928,"Journalist, Communicator, Writer, Customer service Personnel","('Writer, Customer', 'ORG')",,,"Writer, Customer",,,
2864,1028967186575110145,"I am an expert in digital marketing, I can promote and advertiser your product or business to real and active people",,,,,,,
2865,1018675793382297601,"We collect. We repair. We donate. We're dedicated to recycling bikes back into our Huntington, NY community to underserved kids, teens and adults.","[('Huntington', 'GPE'), ('NY', 'GPE')]","{'Huntington', 'NY'}",,,,,
2866,703342025509306370,people's happiness is my priority,,,,,,,
2867,1030168407554109443,"South African 
Slender  <U+0001F918><U+2604>","[('South African', 'NORP'), ('Slender', 'PERSON')]",,,,South African,,"('Slender', 'PERSON')"
2868,562,Head of Creative Technology @facebook,"('Creative Technology @facebook', 'ORG')",,,Creative Technology @facebook,,,
2869,1082911487218339840,I am a survivor. Learning to walk and talk all over again. With your help I can get there!,,,,,,,
2870,182753771,God<U+0001F64C><U+0001F3FC>Family<U+0001F469><U+200D><U+0001F467><U+200D><U+0001F466>Medicine<U+0001F469><U+0001F3FD><U+200D><U+2695><U+FE0F>.... In that order!,"('Family<', 'ORG')",,,Family<,,,
2871,881249278785576960,Influencer <U+0001F48B> Makeup Lover <U+0001F484> Mommy <U+2764> Wife <U+2764>Nurse,"[('Makeup Lover', 'PERSON'), ('Mommy <U+2764', 'ORG'), ('Wife', 'ORG')]",,,"{'Wife', 'Mommy <U+2764'}",,,"('Makeup Lover', 'PERSON')"
2872,908425288824090624,<U+0001F60A><U+0001F61A><U+0001F911><U+0001F923> I pretty much like getting into everything if and when I'm capable & in the mood too. I enjoy the company of others with hopes of them enjoying mine's.<U+0001F1E7><U+0001F1E7><U+0001F1E8><U+0001F1FA>,"[('U+0001F60A><U+0001F61A><U+0001F911><U+0001F923', 'ORG'), (""mine's.<U+0001F1E7><U+0001F1E7><U+0001F1E8><U+0001F1FA"", 'PERSON')]",,,U+0001F60A><U+0001F61A><U+0001F911><U+0001F923,,,"(""mine's.<U+0001F1E7><U+0001F1E7><U+0001F1E8><U+0001F1FA"", 'PERSON')"
2873,1089603279665971201,am a person who believes in people,,,,,,,
2874,2950512901,Struggling Youtuber and a foreign employee from Nepal. Currently working in Saudi Arabia.,"[('Nepal', 'GPE'), ('Saudi Arabia', 'GPE')]","{'Nepal', 'Saudi Arabia'}",,,,,
2875,980281670321319936,"Out Work Everybody 
#Mizzou","('Mizzou', 'MONEY')",,,,,,"('Mizzou', 'MONEY')"
2876,948279560063332353,"Still trying to not define my whole life through band lyrics and failing miserably ;) I write, organise and seek truth in all things.",,,,,,,
2877,311806838,State and local at ActBlue. Former Mainer and current Masshole. Thoughts here are my own. She/her/hers.,"[('ActBlue', 'GPE'), ('Mainer', 'PERSON'), ('Masshole', 'PERSON')]",ActBlue,,,,,"{('Masshole', 'PERSON'), ('Mainer', 'PERSON')}"
2878,2855483655,I take pictures...and edit them...thats it,,,,,,,
2879,767335891891261440,"Lifetime student. Love ping pong and soccer but hate politics and cricket.
https://t.co/FgtZLfo4LM","('Lifetime', 'ORG')",,,Lifetime,,,
2880,1078372891094331392,"#king<U+0001F451><U+0001F4AA>
Algerian 
Music<U+0001F3B6> rap American #6ix9ine
Club<U+26BD>#RealMadrid<U+0001F496><U+0001F4AA>
I like : #Ramos<U+0001F4AA><U+0001F608>  / #Carvajal<U+0001F64F><U+0001F495>","[('Algerian', 'NORP'), ('Music', 'GPE'), ('American', 'NORP'), ('6ix9ine', 'MONEY'), ('Ramos<U+0001F4AA><U+0001F608', 'ORG'), (' ', 'GPE'), ('Carvajal', 'MONEY')]","{'Music', ' '}",,Ramos<U+0001F4AA><U+0001F608,"{'Algerian', 'American'}",,"{('Carvajal', 'MONEY'), ('6ix9ine', 'MONEY')}"
2881,21834913,"Short, sassy, born in the wrong era, misplaced Southern Belle. Mom of an amazing daughter. Australian Shepherd Mom. Lover of all things sparkly. True Scorpio.","[('the wrong era', 'DATE'), ('Southern Belle', 'PERSON'), ('Australian', 'NORP'), ('Shepherd Mom', 'PERSON'), ('Scorpio', 'PRODUCT')]",,,,Australian,,"{('Southern Belle', 'PERSON'), ('Shepherd Mom', 'PERSON'), ('Scorpio', 'PRODUCT'), ('the wrong era', 'DATE')}"
2882,2232680404,"Alabama Liberal. #INFP. I know what I believe. I will continue to articulate what I believe and what I believe - I believe what I believe is right.
 - GWB","[('Alabama Liberal', 'ORG'), ('INFP', 'MONEY')]",,,Alabama Liberal,,,"('INFP', 'MONEY')"
2883,1089231737220202496,Thanks All,,,,,,,
2884,1089138023965573121,"Questions, Nuance, Subtle Distinctions",,,,,,,
2885,111132957,"Blog Editor @SEMrush. SEO Content Writer, Editor & Digital Marketing Consultant for B2Bs & B2Cs. Lover of four-leggeds and all things green, marine and wild.","[('SEO Content Writer', 'ORG'), ('Digital Marketing Consultant', 'ORG'), ('B2Bs & B2Cs', 'ORG'), ('four-leggeds', 'CARDINAL')]",,,"{'Digital Marketing Consultant', 'SEO Content Writer', 'B2Bs & B2Cs'}",,,"('four-leggeds', 'CARDINAL')"
2886,2267092364,"Sup! Love Movies, Sports, Gaming and above all, my family.",,,,,,,
2887,2835156525,#RambasFlight #Mendoza4 #Nosey #FreeKaavan #saveLucy #GSE #FreeBamboo #FreeBilly #RIPMohan #RIPArturo #RIPChai #RIPPelusa,"[('#RambasFlight #', 'MONEY'), ('Nosey', 'PERSON'), ('#FreeKaavan #saveLucy', 'MONEY'), ('GSE', 'ORG'), ('RIPMohan #', 'ORG'), ('RIPChai', 'GPE'), ('RIPPelusa', 'ORG')]",RIPChai,,"{'GSE', 'RIPMohan #', 'RIPPelusa'}",,,"{('Nosey', 'PERSON'), ('#RambasFlight #', 'MONEY'), ('#FreeKaavan #saveLucy', 'MONEY')}"
2888,4062184336,"Proud American. <U+0001F1FA><U+0001F1F8>
Progressive, Liberal  Democrat. Retired  in SW Montana after 45 yr RN career. I have lived in Ill, Ga, N & S Carolina
 I BLOCK ALL ADS","[('American', 'NORP'), ('Progressive', 'PERSON'), ('Liberal', 'ORG'), ('Democrat', 'NORP'), ('Retired  ', 'PERSON'), ('SW Montana', 'GPE'), ('45', 'CARDINAL'), ('RN', 'ORG'), ('N & S Carolina', 'ORG')]",SW Montana,,"{'N & S Carolina', 'Liberal', 'RN'}","{'Democrat', 'American'}",,"{('Retired  ', 'PERSON'), ('45', 'CARDINAL'), ('Progressive', 'PERSON')}"
2889,32429286,"Interested in Software Development, FinTech, Agile, Economics, and most of all my Family","[('Software Development', 'ORG'), ('FinTech', 'ORG'), ('Agile, Economics', 'ORG')]",,,"{'FinTech', 'Agile, Economics', 'Software Development'}",,,
2890,2397699944,naive asshole,,,,,,,
2891,217790320,"#blavk 
#Madrid","('Madrid', 'GPE')",Madrid,,,,,
2892,1070657003406745601,"Graphic designer.
<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
Serenity & Justice","('Serenity & Justice', 'ORG')",,,Serenity & Justice,,,
2893,197878494,"Caring, loving <U+0391><U+03B7>d good o <U+0432>e with. Follow Me n You'll Know More 'Bou Me!",,,,,,,
2894,1087593589620781057,My New Page as old one was tampered. Proud Resister. BLM. End to Gun Violence. Save DACA. Equal Rights For All. <U+0001F30A>. Room at the table for all. No Trumps.,"[('Proud Resister', 'PERSON'), ('BLM', 'PERSON'), ('Trumps', 'PERSON')]",,,,,,"{('Trumps', 'PERSON'), ('Proud Resister', 'PERSON'), ('BLM', 'PERSON')}"
2895,1052992029075144704,"***BUILD THE WALL***
Pro-Life Christian.  America First","[('BUILD', 'ORG'), ('Pro-Life Christian', 'ORG'), ('America', 'GPE'), ('First', 'ORDINAL')]",America,,"{'BUILD', 'Pro-Life Christian'}",,,"('First', 'ORDINAL')"
2896,1088342386000818177,"Im Kevin Perelman. You all know me, but pretend not to due to a world wide funded smear campaign since 10. Nerdist,Artist, Photographr,Web Developer,3D graphics","[('Kevin Perelman', 'PERSON'), ('10', 'CARDINAL'), ('Photographr', 'ORG')]",,,Photographr,,,"{('10', 'CARDINAL'), ('Kevin Perelman', 'PERSON')}"
2897,161048150,"Black-owned consulting firm on the frontlines of change since 2005. From equity to justice, we achieve your organizations wildest dreams. #helpingchange","('2005', 'DATE')",,,,,,"('2005', 'DATE')"
2898,1089599338253377541,just me being myself,,,,,,,
2899,983877125336911872,"Tenor vocalist<U+0001F3A4><U+0001F3A7>Foodie<U+0001F957> I live by PSALM 129, 1:4<U+0001F4D6>Proud ANC Volunteer <U+0001F5A4><U+0001F49A><U+0001F49B>","[('PSALM 129', 'PRODUCT'), ('ANC Volunteer', 'FAC')]",,,,,,"{('ANC Volunteer', 'FAC'), ('PSALM 129', 'PRODUCT')}"
2900,1232975220,Gentle looking guy with the love of God there for me,"('Gentle', 'ORG')",,,Gentle,,,
2901,49307729,"Don't worry, be sexy",,,,,,,
2902,1089435745587290112,"15 going on 16, I just want to be loved, @tddwpmusic<U+2764><U+FE0F>
 Hero: @DylanTheFishy
My favorite ship: 
@ZiggyyBabyy and @DylanTheFishy
my <U+2764><U+FE0F>:@DanielBfeb1597","[('15', 'CARDINAL'), ('16', 'CARDINAL'), ('Hero', 'PERSON'), ('@ZiggyyBabyy', 'PERSON')]",,,,,,"{('Hero', 'PERSON'), ('@ZiggyyBabyy', 'PERSON'), ('16', 'CARDINAL'), ('15', 'CARDINAL')}"
2903,803442449490264064,Memento mori,,,,,,,
2904,799122462839451648,Nonprofits Nonprofits Nonprofits,,,,,,,
2905,1027811673393045504,Estudante das coisas e apreciador da arte de voar...,,,,,,,
2906,18658425,"Wife, Beagle Owner, X-Phile, Law Student","[('Beagle Owner', 'PERSON'), ('Law Student', 'PERSON')]",,,,,,"{('Law Student', 'PERSON'), ('Beagle Owner', 'PERSON')}"
2907,875775444200689664,Jovia,,,,,,,
2908,2884715438,So Cool & Lovely. <U+0001F970><U+0001F60D><U+0001F618>,"[('Cool & Lovely', 'ORG'), ('U+0001F970><U+0001F60D><U+0001F618', 'ORG')]",,,"{'U+0001F970><U+0001F60D><U+0001F618', 'Cool & Lovely'}",,,
2909,1089255891130568705,IG:Therealcaurice #snap:<U+0001F47B>cauricetaytay,"('IG', 'ORG')",,,IG,,,
2910,758671380116303872,Retired Disabled Veteran w/ a Law Enforcement background. I dont tolerate stupid ppl like DJT.#RESISTER,"('DJT.#RESISTER', 'FAC')",,,,,,"('DJT.#RESISTER', 'FAC')"
2911,2440749044,Islam is my way of life.,"('Islam', 'ORG')",,,Islam,,,
2912,1084090255450361856,"Direct to you the Finest Air Purifiers, Water Purifiers, Waterless Cookware, Grounding Mattress, Cutlery, Juicer, Dry Steam Machine, Ozone Laundry and more.","[('Water Purifiers', 'PERSON'), ('Waterless Cookware', 'PERSON'), ('Cutlery', 'ORG'), ('Juicer', 'ORG'), ('Dry Steam Machine', 'ORG'), ('Ozone Laundry', 'PERSON')]",,,"{'Dry Steam Machine', 'Juicer', 'Cutlery'}",,,"{('Water Purifiers', 'PERSON'), ('Waterless Cookware', 'PERSON'), ('Ozone Laundry', 'PERSON')}"
2913,628699852,"#RipIllyIllz |#RipLou |#RipCJ|#RipLilFoot| Anime | 22yrs young | Snapchat: jahamiandre | [6'2] | 
deandre.nesbitt@gmail.com","[('RipIllyIllz', 'MONEY'), ('22yrs', 'CARDINAL')]",,,,,,"{('RipIllyIllz', 'MONEY'), ('22yrs', 'CARDINAL')}"
2914,15851934,"Digital Advisor    Enabler    Evangelist    Advocate    Catalyst | My Tweet, My Opinion","[('Digital Advisor', 'ORG'), ('Enabler', 'ORG'), ('\x95', 'ORG'), ('Evangelist', 'GPE'), ('Advocate', 'ORG'), ('My Tweet', 'PERSON')]",Evangelist,,"{'Enabler', '\x95', 'Advocate', 'Digital Advisor'}",,,"('My Tweet', 'PERSON')"
2915,1082693584674086917,"Modern Polymath:

My life is an open book and I want to share it with the world.","('\r\n\r\n', 'PERSON')",,,,,,"('\r\n\r\n', 'PERSON')"
2916,1089517473265786881,"Sense,knowledge than emotions!",,,,,,,
2917,1086369438188871681,#Resist  #TheResistance #FBR,"[('Resist  ', 'NORP'), ('#TheResistance #', 'MONEY'), ('FBR', 'MONEY')]",,,,Resist  ,,"{('FBR', 'MONEY'), ('#TheResistance #', 'MONEY')}"
2918,1088479650265874433,<U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1EA><U+0001F468><U+200D><U+0001F3ED><U+0001F62B>,,,,,,,
2919,3192551316,CEO/Producer jRiZzz & The RiZzz Kids Have Arrived! A Musical Rapture Is Coming!....... Promotion & Blogs - https://t.co/T9gWv86TN9,"[('Producer jRiZzz & The RiZzz Kids', 'ORG'), ('Promotion & Blogs', 'ORG')]",,,"{'Promotion & Blogs', 'Producer jRiZzz & The RiZzz Kids'}",,,
2920,2400361600,Interior Architect @mambointerior.                       skateboarder,"[('Interior Architect', 'ORG'), ('@mambointerior', 'ORG')]",,,"{'@mambointerior', 'Interior Architect'}",,,
2921,249790126,"Partick thistle fan, country music fan",,,,,,,
2922,1057299428179132417,proud to love skittles more than i should,,,,,,,
2923,386574690,|| ENVIRONMENTALIST || || FC BARCELONA FAN || ||<U+0001F982>S C O R P I O <U+0001F982>|| || IG: mikecwesi_dexter || || <U+0001F47B>:mikecwesi ||,"[('ENVIRONMENTALIST', 'ORG'), ('FC', 'ORG'), ('U+0001F47B>:mikecwesi', 'ORG')]",,,"{'FC', 'U+0001F47B>:mikecwesi', 'ENVIRONMENTALIST'}",,,
2924,1050498565,~America wont ever be great until everyone on American soil Share in the exact same Privileges                           There is Freedom in discipline..,"[('American', 'NORP'), ('\x93Share', 'ORG'), ('Privileges\x94                           ', 'GPE')]",Privileges                           ,,Share,American,,
2925,1089423435476938752,god is good all the time <U+0001F60D><U+0001F60D> team Angel always <U+0001F60D><U+0001F60D>,"('Angel', 'PERSON')",,,,,,"('Angel', 'PERSON')"
2926,874758877,Emergency medical services,,,,,,,
2927,1089572265719664640,398196,"('398196', 'CARDINAL')",,,,,,"('398196', 'CARDINAL')"
2928,224925778,"African American Lawyer of Ugandan Descent, Practicing Personal Injury Law In Milwaukee Wisconsin For 30 Years With Competence Compassion & Concern© For Clients","[('African', 'NORP'), ('Ugandan Descent', 'PERSON'), ('Milwaukee', 'GPE'), ('Wisconsin', 'GPE'), ('30 Years', 'DATE'), ('Competence Compassion & Concern', 'ORG')]","{'Milwaukee', 'Wisconsin'}",,Competence Compassion & Concern,African,,"{('30 Years', 'DATE'), ('Ugandan Descent', 'PERSON')}"
2929,908311599936675840,"learning to defend u
Practising Muslim
Sports lover
Politically oriented","('Practising Muslim', 'PERSON')",,,,,,"('Practising Muslim', 'PERSON')"
2930,1089389667034845184,add me on Snapchat @rayray5243  follow me on instagram @rachel_espinosa119971  subscribe  YouTube https://t.co/XLNY17R7fC,"[(' ', 'NORP'), (' ', 'NORP'), ('YouTube', 'ORG')]",,,YouTube, ,,
2931,14305916,"Head of L and D, lawyer, very proud autism mum and additional needs advocate, autistic charity trustee and board member. All views my own.","('trustee', 'ORG')",,,trustee,,,
2932,1001235054390063104,"We are an association comprised of concerned Residents in Schodack, NY. We are looking for smart development and growth opportunities to benefit ALL residents!","('Schodack', 'FAC')",,,,,,"('Schodack', 'FAC')"
2933,245690648,"Wife, Mom, Anana, Office Manager @ The Appliance Advantage","[('Anana, Office', 'ORG'), ('The Appliance Advantage', 'WORK_OF_ART')]",,,"Anana, Office",,The Appliance Advantage,
2934,3790617207,Travel and Tour Company that designs and create customised amazing travel experience to different destinations according to your needs and preferences.,"('Tour Company', 'ORG')",,,Tour Company,,,
2935,704255088668381184,OLUWABUKUNMI.......Expectant....,"('OLUWABUKUNMI', 'ORG')",,,OLUWABUKUNMI,,,
2936,622321820,Poet. Content Manager. Conscious Citizen. Market Developer. Process and Service Manager.,,,,,,,
2937,32399643,"Interests: Data, visualization tools, clustering, & cloud computing. Also: environmental changes, Green technology, Cold regions & human evolution","[('Green', 'ORG'), ('Cold regions &', 'ORG')]",,,"{'Green', 'Cold regions &'}",,,
2938,1089564723941654533,"Market leader and trendsetter for: Weddings & Decor
Party supplies
Stage & lighting
(+254)729606522/721463670
https://t.co/dpf7NJ57Se
FB. Topia Dream Events","[('Weddings & Decor\r\nParty', 'ORG'), ('Stage &', 'ORG'), ('254)729606522/721463670', 'CARDINAL')]",,,"{'Weddings & Decor\r\nParty', 'Stage &'}",,,"('254)729606522/721463670', 'CARDINAL')"
2939,1088216050586566656,"Are you interested in earning a consistent income <U+0001F4B0> every weekend (7) trading days without sending money to anyone,,,,, Ask mE HoW and start earning <U+0001F4B0> weekly","[('every weekend', 'DATE'), ('7', 'CARDINAL'), ('trading days', 'DATE'), ('weekly', 'DATE')]",,,,,,"{('every weekend', 'DATE'), ('trading days', 'DATE'), ('weekly', 'DATE'), ('7', 'CARDINAL')}"
2940,1089528758703292418,I'm prateek himdhar. Spent student life .,,,,,,,
2941,1084244516817854465,I'm a very going out person,,,,,,,
2942,1086257789071122433,<U+0BAA><U+0BC7><U+0B9F><U+0BCD><U+0B9F> <U+0BAA><U+0BB0><U+0BBE><U+0B95><U+0BCD>,,,,,,,
2943,1076638993549160448,locatin the Blues,,,,,,,
2944,1089092092494782464,Dont look down on your self they is no limit to what you can achieve <U+0001F4AF><U+0001F4AF><U+0001F4AF>,"('U+0001F4AF><U+0001F4AF><U+0001F4AF', 'ORG')",,,U+0001F4AF><U+0001F4AF><U+0001F4AF,,,
2945,760731392,"Sassy, classy and a little bit smart-assy. Okay. A lot smart-assy. #1Author of steamy, funny romance. FREE NOVEL https://t.co/RFjb5f7MsV https://t.co/RhLoq0jSmz","[('Sassy', 'ORG'), ('FREE NOVEL', 'ORG')]",,,"{'FREE NOVEL', 'Sassy'}",,,
2946,1086447720511037440,Salf in right,,,,,,,
2947,843131385250484225,DANCE IS MY PASSION <U+2764><U+FE0F><U+0001F60D><U+0001F44C><U+0001F3FE><U+0001F483><U+0001F3FE><U+0001F481><U+0001F3FE>,"[('DANCE', 'GPE'), ('U+2764><U+FE0F><U+0001F60D><U+0001F44C><U+0001F3FE><U+0001F483><U+0001F3FE><U+0001F481><U+0001F3FE', 'ORG')]",DANCE,,U+2764><U+FE0F><U+0001F60D><U+0001F44C><U+0001F3FE><U+0001F483><U+0001F3FE><U+0001F481><U+0001F3FE,,,
2948,624855217,I wear socks and sandals for style over comfort,,,,,,,
2949,3618781634,"Wife, Mommy, Sinner, Believer <U+271D><U+FE0F><U+0001F64F>","[('Mommy', 'ORG'), ('Sinner', 'ORG'), ('Believer', 'ORG')]",,,"{'Mommy', 'Sinner', 'Believer'}",,,
2950,113687347,"Chairman of The HVL Group 
Business Growth Specialist Oil, Gas, Water. Prolific builder of businesses. Deals directly with the largest companies on earth.","[('The HVL Group \r\r\nBusiness Growth Specialist Oil', 'ORG'), ('Prolific', 'GPE'), ('earth', 'LOC')]",Prolific,earth,"The HVL Group 
Business Growth Specialist Oil",,,
2951,1089559656912117760,<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F54C>IslamForever<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>,"[('U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F54C', 'PERSON'), ('IslamForever', 'ORG')]",,,IslamForever,,,"('U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F54C', 'PERSON')"
2952,848473929220050944,Agribusiness consultant,"('Agribusiness', 'ORG')",,,Agribusiness,,,
2953,2426181847,Owner: (H)EAR (S)OUND (C)HANGE RECORDS ®/H.S.C. RECORDS ® LABEL ARTIST: IFTY THE MONSTER Fillmoe 800 Grove Californias Prince #AutoNoTune #HSC #iAmMe,"[('Owner', 'ORG'), ('H)EAR', 'PERSON'), ('RECORDS', 'ORG'), ('RECORDS', 'ORG'), ('LABEL', 'ORG'), ('THE MONSTER Fillmoe', 'PRODUCT'), ('Grove', 'PRODUCT'), ('#', 'CARDINAL'), ('#HSC #', 'MONEY'), ('iAmMe', 'MONEY')]",,,"{'RECORDS', 'LABEL', 'Owner'}",,,"{('#HSC #', 'MONEY'), ('#', 'CARDINAL'), ('iAmMe', 'MONEY'), ('THE MONSTER Fillmoe', 'PRODUCT'), ('H)EAR', 'PERSON'), ('Grove', 'PRODUCT')}"
2954,1088950103241621505,"Armed Escort Services | Mining Security | Cash In Transit | Rapid Response | Alarm & Keyholding.
<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F>
Proving Security at its Best Needs""","[('Armed Escort Services | Mining Security |', 'ORG'), ('Alarm & Keyholding', 'ORG'), ('\x93Proving Security', 'ORG')]",,,"{'Alarm & Keyholding', '\x93Proving Security', 'Armed Escort Services | Mining Security |'}",,,
2955,1089568651609587718,Like pinned for good luck,,,,,,,
2956,917302398351302656,OMG Sicily! is the official blog page of https://t.co/71osGIJKE7 We share travel trips and recommendations to people travelling in Sicily.,"('Sicily', 'GPE')",Sicily,,,,,
2957,144118171,Events & Entertainment,"('Events & Entertainment', 'ORG')",,,Events & Entertainment,,,
2958,958793109277696000,Learning Made Easy. Sharing #Education news & teacher resources. #EdChat #EdTech Tweets by @orourke28 Contact: barry@edhacked.com,"[('#Education news &', 'ORG'), ('#EdChat #', 'MONEY'), ('EdTech Tweets', 'ORG'), ('@orourke28 Contact', 'PERSON')]",,,"{'EdTech Tweets', '#Education news &'}",,,"{('@orourke28 Contact', 'PERSON'), ('#EdChat #', 'MONEY')}"
2959,2840213188,Artist director atTotal fiction productions,"('atTotal', 'PERSON')",,,,,,"('atTotal', 'PERSON')"
2960,1412696527,kapan aku pinter,,,,,,,
2961,90982863,"Forget 'bricks&mortar' Sunday Churchianity, the FREE GIFT of salvation is yours! Click link in pinned Tweet to receive ABC message from JD Farag. On #Q here...","[('ABC', 'ORG'), ('JD Farag', 'FAC')]",,,ABC,,,"('JD Farag', 'FAC')"
2962,1089557997783785472,Zaria home boy and i love all my family member and relatives,"('Zaria', 'PERSON')",,,,,,"('Zaria', 'PERSON')"
2963,1085475251293749249,Men power,,,,,,,
2964,1004473388314906624,don't judge me by my likes it can't define my character<U+0001F4AF><U+0001F525>follow me i'll follow back <U+0001F609>bio limited,,,,,,,
2965,127365235,"Product Director, Concur",,,,,,,
2966,1089560696029761537,knowledg,,,,,,,
2967,204322919,"Did they get you to trade your heroes for ghosts? 
Hot ashes for trees?
 Hot air for a cool breeze?
 Cold comfort for change?
 Welcome To The Machine... PF",,,,,,,
2968,1088103887389655040,Self determination #God above all <U+0001F64F><U+0001F64F>,"[('God', 'MONEY'), ('U+0001F64F><U+0001F64F', 'NORP')]",,,,U+0001F64F><U+0001F64F,,"('God', 'MONEY')"
2969,958582621436596224,"Fed up Canadian <U+0001F1E8><U+0001F1E6>.  Blue Jays fan <U+26BE><U+FE0F>#TheAtlantic faithful <U+0001F44D>. Proponent of respectful, rational debate #MSMisTOXIC<U+0001F9D0><U+2620>","[('Fed', 'ORG'), ('Canadian', 'NORP'), (' Blue Jays', 'ORG'), ('U+0001F9D0><U+2620', 'NORP')]",,,"{' Blue Jays', 'Fed'}","{'U+0001F9D0><U+2620', 'Canadian'}",,
2970,2251497388,"Licensed Aircraft Maintenance Engineer.
Navigator. 
Aviation industry.",,,,,,,
2971,195877405,"Global warming, Elon Musk and SpaceX, all space exploration, politics...currently US Politics...and after a Netflix series, Man City, EPL.","[('US', 'GPE'), ('Netflix', 'PERSON'), ('Man City', 'GPE')]","{'Man City', 'US'}",,,,,"('Netflix', 'PERSON')"
2972,381327444,CEO Spiritual Healer,"('Spiritual Healer', 'PERSON')",,,,,,"('Spiritual Healer', 'PERSON')"
2973,971970041188040704,Games Celebrity Hip-Hop/Rap,,,,,,,
2974,1086883380514287616,My Channal,,,,,,,
2975,969978096433664001,Nothing is impossible...the word itself says im possible,,,,,,,
2976,1086992648802631680,"Instagram : Abdsamadzouity
Facebook : Abdsamad zouity
SnapChat : Abdsamadzouity <U+0001F47B>
whatsapp : +212665*****2","('212665*****2', 'CARDINAL')",,,,,,"('212665*****2', 'CARDINAL')"
2977,597111842,"Transport professional,
A peace Ambassador,
Humanitarian worker,
SDG Advocate,
i support goodwill,
preach one love,
Got passion for selfless service.","[('SDG Advocate', 'PERSON'), ('one', 'CARDINAL')]",,,,,,"{('one', 'CARDINAL'), ('SDG Advocate', 'PERSON')}"
2978,1089555383021199361,A Life Away From Home #icanmakeit<U+0001F44A>,,,,,,,
2979,1082234909316370434,"just to do right things in life
#musician",,,,,,,
