"","doc_id","sentence","token","upos","Entity"
"31208","doc3474","follower christ taking life one day time proud httpstcozkxylfno member philippians","proud","ADJ","Personality"
"31231","doc3477","poet writer english professor mom wife","poet","NOUN","Profession"
"31232","doc3477","poet writer english professor mom wife","writer","NOUN","Profession"
"31238","doc3478","principle friendly loving honestly versatile","friendly","ADJ","Personality"
"31239","doc3478","principle friendly loving honestly versatile","loving","VERB","Personality"
"31241","doc3478","principle friendly loving honestly versatile","versatile","ADV","Personality"
"31242","doc3479","married anti trumpy bear bluewave impeachindict trumppence democrats racist bigotry wall","married","ADJ","Personality"
"31250","doc3479","married anti trumpy bear bluewave impeachindict trumppence democrats racist bigotry wall","racist","ADJ","Personality"
"31261","doc3481","commercial launch unique <U+393C><U+3E33>patent pending<U+393C><U+3E34>","commercial","ADJ","Profession"
"31265","doc3481","commercial launch unique <U+393C><U+3E33>patent pending<U+393C><U+3E34>","patent","NOUN","Profession"
"31268","doc3481","product coming soon stay tuned drink responsibly ufeufufufufufufaufb hoh","product","NOUN","Profession"
"31278","doc3482","humanistic psychologist member american psychological associationdr francis leonard phd maga","psychologist","NOUN","Profession"
"31294","doc3484","adelphi resident mineola school district apple teacher certified flipgrid certified educator edpuzzle coach mineolaau mineolaproud","school","NOUN","Profession"
"31296","doc3484","adelphi resident mineola school district apple teacher certified flipgrid certified educator edpuzzle coach mineolaau mineolaproud","apple","NOUN","Organization"
"31297","doc3484","adelphi resident mineola school district apple teacher certified flipgrid certified educator edpuzzle coach mineolaau mineolaproud","teacher","NOUN","Profession"
"31303","doc3484","adelphi resident mineola school district apple teacher certified flipgrid certified educator edpuzzle coach mineolaau mineolaproud","coach","NOUN","Profession"
"31326","doc3490","probation parole officer professional writer affecting change one sentence time","officer","NOUN","Profession"
"31327","doc3490","probation parole officer professional writer affecting change one sentence time","professional","ADJ","Profession"
"31328","doc3490","probation parole officer professional writer affecting change one sentence time","writer","NOUN","Profession"
"31353","doc3493","daughter repurpose treasures sell vintage handmade decor home business","business","NOUN","Profession"
"31363","doc3496","tweets technology web development wordpress creativity business finance","technology","NOUN","Profession"
"31364","doc3496","tweets technology web development wordpress creativity business finance","web","NOUN","Profession"
"31365","doc3496","tweets technology web development wordpress creativity business finance","development","NOUN","Profession"
"31368","doc3496","tweets technology web development wordpress creativity business finance","business","NOUN","Profession"
"31369","doc3496","tweets technology web development wordpress creativity business finance","finance","NOUN","Profession"
"31376","doc3497","wanna invest new httpstcohxmmydyzj link support project money kickstarter uf","support","NOUN","Profession"
"31377","doc3497","wanna invest new httpstcohxmmydyzj link support project money kickstarter uf","project","NOUN","Profession"
"31385","doc3499","unhcr representative jordan follow country account unhcrjordan refugees","representative","NOUN","Profession"
"31389","doc3499","unhcr representative jordan follow country account unhcrjordan refugees","account","NOUN","Profession"
"31394","doc3500","nfl nba baseball nhl mlb","baseball","NOUN","Hobbies"
"31401","doc3502","football","football","NOUN","Hobbies"
"31422","doc3506","professor politics international studies university regina","politics","NOUN","Hobbies"
"31425","doc3506","professor politics international studies university regina","university","NOUN","Profession"
"31431","doc3507","im just dont practice itufaufauf","practice","VERB","Profession"
"31449","doc3512","ufcufufdufdufudufudufuduf loving life follow ur riski say feel u like say","loving","ADJ","Personality"
"31473","doc3513","ig udah difollow dosen gabisa bacot mengeluarkan sampah otak agar otak selalu bersih terimakasih twitter","twitter","NOUN","Organization"
"31477","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","baseball","NOUN","Hobbies"
"31478","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","basketball","NOUN","Hobbies"
"31483","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","sports","NOUN","Hobbies"
"31484","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","football","VERB","Hobbies"
"31486","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","government","NOUN","Profession"
"31487","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","politics","VERB","Hobbies"
"31491","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","music","NOUN","Hobbies"
"31496","doc3515","baseball basketball celebrity entertainment entertainment fantasy sports football us government politics mlb mma movies music nba nfl pop culture sports wwe","sports","NOUN","Hobbies"
"31509","doc3516","official page oneil cophie aikins follow igoneilaikin fb oneil cophie aikins twitter kofi oneil snapchatoaikins loveghana","twitter","VERB","Organization"
"31540","doc3520","see see youa fiftyfifty world proproducer arsenal diehardfootball punditwriterpoet graphic designer plus yeahi come take itua","graphic","ADJ","Profession"
"31541","doc3520","see see youa fiftyfifty world proproducer arsenal diehardfootball punditwriterpoet graphic designer plus yeahi come take itua","designer","NOUN","Profession"
"31551","doc3521","abcnews reporter <U+393C><U+3E35>","reporter","NOUN","Profession"
"31557","doc3521","socal native ufdto high school sweetheart <U+393C><U+3E35>","school","NOUN","Profession"
"31563","doc3521","story idea como food need try uff zaramcdowellkmizcom","food","NOUN","Profession"
"31571","doc3522","whats right comes politics beholden party lean left trapper fisherman union member combat veteran","politics","NOUN","Hobbies"
"31582","doc3523","technical support staff simple funloving person wit","technical","ADJ","Profession"
"31583","doc3523","technical support staff simple funloving person wit","support","NOUN","Profession"
"31593","doc3525","caresongwriterfree thinkerinvestor operational director new elite cooperate investment","operational","ADJ","Profession"
"31594","doc3525","caresongwriterfree thinkerinvestor operational director new elite cooperate investment","director","NOUN","Profession"
"31598","doc3525","caresongwriterfree thinkerinvestor operational director new elite cooperate investment","investment","NOUN","Profession"
"31606","doc3526","single father two young men conservative values can<U+393C><U+3E32>t wait get rid trudeauufeufeufeuffufufcuffdufdufa","ca","AUX","Organization"
"31614","doc3527","md shanny catering services mother hardworking lady loves doesand good cooking people passion means income","catering","VERB","Profession"
"31617","doc3527","md shanny catering services mother hardworking lady loves doesand good cooking people passion means income","hardworking","VERB","Personality"
"31621","doc3527","md shanny catering services mother hardworking lady loves doesand good cooking people passion means income","good","ADJ","Personality"
"31622","doc3527","md shanny catering services mother hardworking lady loves doesand good cooking people passion means income","cooking","VERB","Hobbies"
"31627","doc3528","humanitarian politician manager md global","humanitarian","ADJ","Profession"
"31629","doc3528","humanitarian politician manager md global","manager","NOUN","Profession"
"31649","doc3530","love talk politicsnews inspirational quotes also strong supporter president donald j trump strong advocate maga vet","advocate","NOUN","Profession"
"31665","doc3533","lawyer legal political analyst patriotict peace loving guy finest blogger","lawyer","NOUN","Profession"
"31666","doc3533","lawyer legal political analyst patriotict peace loving guy finest blogger","legal","ADJ","Profession"
"31667","doc3533","lawyer legal political analyst patriotict peace loving guy finest blogger","political","ADJ","Profession"
"31668","doc3533","lawyer legal political analyst patriotict peace loving guy finest blogger","analyst","NOUN","Profession"
"31671","doc3533","lawyer legal political analyst patriotict peace loving guy finest blogger","loving","VERB","Personality"
"31677","doc3534","cybersecurity threat technology intelligence critical infrastructures national security programs education technology innovation collaboration","technology","NOUN","Profession"
"31679","doc3534","cybersecurity threat technology intelligence critical infrastructures national security programs education technology innovation collaboration","critical","ADJ","Personality"
"31682","doc3534","cybersecurity threat technology intelligence critical infrastructures national security programs education technology innovation collaboration","security","NOUN","Profession"
"31684","doc3534","cybersecurity threat technology intelligence critical infrastructures national security programs education technology innovation collaboration","education","NOUN","Profession"
"31685","doc3534","cybersecurity threat technology intelligence critical infrastructures national security programs education technology innovation collaboration","technology","NOUN","Profession"
"31688","doc3535","engineer ministryofinterior somaliland hargeisa","engineer","NOUN","Profession"
"31704","doc3536","contemplation celestial things will make man speak think sublimely magnificently descends human affairs cicero ufdbufef","affairs","NOUN","Profession"
"31709","doc3537","monk sell ferrari richest man babylon poorer catch vibe ufufffufffufe","ferrari","PRON","Organization"
"31718","doc3538","yg smart","smart","ADJ","Personality"
"31741","doc3542","lost old account ufuffduduufefufbuffeuduufefufbuffeuduufef","account","NOUN","Profession"
"31746","doc3543","studying kebbi state university","university","NOUN","Profession"
"31747","doc3544","crazy loveable loyal ufaf chadsity mama ufd","crazy","ADJ","Personality"
"31749","doc3544","crazy loveable loyal ufaf chadsity mama ufd","loyal","ADJ","Personality"
"31755","doc3545","ecommerce ebay reseller","ebay","NOUN","Organization"
"31759","doc3546","great thinker music addict team player team leader","music","NOUN","Hobbies"
"31765","doc3547","photographer strong man elegant funny love playing games taking pictures ufaauf","photographer","NOUN","Profession"
"31769","doc3547","photographer strong man elegant funny love playing games taking pictures ufaauf","funny","ADJ","Personality"
"31772","doc3547","photographer strong man elegant funny love playing games taking pictures ufaauf","games","NOUN","Hobbies"
"31777","doc3549","honest humble reliable dependable nd trusthword cool gentle nd calm wit dat u opportune meet","honest","ADJ","Personality"
"31778","doc3549","honest humble reliable dependable nd trusthword cool gentle nd calm wit dat u opportune meet","humble","ADJ","Personality"
"31779","doc3549","honest humble reliable dependable nd trusthword cool gentle nd calm wit dat u opportune meet","reliable","ADJ","Personality"
"31784","doc3549","honest humble reliable dependable nd trusthword cool gentle nd calm wit dat u opportune meet","gentle","ADJ","Personality"
"31786","doc3549","honest humble reliable dependable nd trusthword cool gentle nd calm wit dat u opportune meet","calm","ADJ","Personality"
"31802","doc3550","believe successful brands built upon strategy creativity create branding websites mobile apps luxury fashion lifestyle brands","mobile","ADJ","Profession"
"31812","doc3551","born christ follower production engineer incinerators boilers central hot water heating specialist","engineer","NOUN","Profession"
"31819","doc3551","born christ follower production engineer incinerators boilers central hot water heating specialist","specialist","NOUN","Profession"
"31856","doc3555","mother amazing daughters animal rescuer transporter elderly caregiver certified skywarn storm spotter amateur photographer baker cake decorator","photographer","NOUN","Profession"
"31883","doc3558","ultramodern eyecare delivery center mission deliver high quality easily accessible eye care services eyecare optometry healthtech eye fashion","quality","NOUN","Profession"
"31898","doc3559","let past make better bitter","bitter","NOUN","Personality"
"31899","doc3560","patriot america first wwgwga","patriot","PART","Personality"
"31904","doc3561","bachelor business management work evening today","business","NOUN","Profession"
"31905","doc3561","bachelor business management work evening today","management","NOUN","Profession"
"31909","doc3562","tourism industry maldives","tourism","NOUN","Profession"
"31914","doc3563","manchester united reporter news","reporter","NOUN","Profession"
"31916","doc3564","foodie love hang outlove savage replies lover genres novels","foodie","VERB","Personality"
"31926","doc3565","pro graphic designer web designer social media expert","graphic","ADJ","Profession"
"31927","doc3565","pro graphic designer web designer social media expert","designer","NOUN","Profession"
"31928","doc3565","pro graphic designer web designer social media expert","web","NOUN","Profession"
"31929","doc3565","pro graphic designer web designer social media expert","designer","NOUN","Profession"
"31930","doc3565","pro graphic designer web designer social media expert","social","ADJ","Profession"
"31931","doc3565","pro graphic designer web designer social media expert","media","NOUN","Profession"
"31948","doc3570","geo scientist instrumentalist preacher teacher music lover artistprofessor","scientist","NOUN","Profession"
"31951","doc3570","geo scientist instrumentalist preacher teacher music lover artistprofessor","teacher","NOUN","Profession"
"31952","doc3570","geo scientist instrumentalist preacher teacher music lover artistprofessor","music","NOUN","Hobbies"
"31955","doc3571","advertising traveler vegan yogi cancerian","advertising","NOUN","Profession"
"31961","doc3572","amdg proud negro atlanta native africanamerican seminarian rome entjcholeric intellectual life fitness boxing golf views","proud","ADJ","Personality"
"31969","doc3572","amdg proud negro atlanta native africanamerican seminarian rome entjcholeric intellectual life fitness boxing golf views","intellectual","ADJ","Personality"
"31971","doc3572","amdg proud negro atlanta native africanamerican seminarian rome entjcholeric intellectual life fitness boxing golf views","fitness","NOUN","Profession"
"31972","doc3572","amdg proud negro atlanta native africanamerican seminarian rome entjcholeric intellectual life fitness boxing golf views","boxing","VERB","Hobbies"
"31973","doc3572","amdg proud negro atlanta native africanamerican seminarian rome entjcholeric intellectual life fitness boxing golf views","golf","NOUN","Hobbies"
"31987","doc3574","youtuber photographer cinemotographer","photographer","NOUN","Profession"
"32005","doc3577","ufeufuffcan icon uffdi repeat icon ufuf challenge acceptance popular thinking ufdufudufudufudufuf","popular","ADJ","Personality"
"32015","doc3579","life like game alway play itufbufae","game","NOUN","Profession"
"32033","doc3582","auditor","auditor","NOUN","Profession"
"32039","doc3583","loved ww hero rebel red social media spin passion life home run save homeless disabled vet dogmatisim zen st","social","ADJ","Profession"
"32040","doc3583","loved ww hero rebel red social media spin passion life home run save homeless disabled vet dogmatisim zen st","media","NOUN","Profession"
"32063","doc3585","just iufdufdufd interested news politics entertainment fashion sports","politics","NOUN","Hobbies"
"32066","doc3585","just iufdufdufd interested news politics entertainment fashion sports","sports","NOUN","Hobbies"
"32067","doc3586","food travel celebrity rb holidays television","food","NOUN","Profession"
"32072","doc3586","food travel celebrity rb holidays television","television","NOUN","Profession"
"32076","doc3587","calling hypocrisy idiocy twitter wherever seen enjoys debating doesnt enjoy open views side","twitter","NOUN","Organization"
"32108","doc3590","plant engineer suave easy relaxed languid control chilled funloving im impact connect individuals lfc ynwa","engineer","NOUN","Profession"
"32122","doc3591","university st thomas","university","NOUN","Profession"
"32145","doc3594","competitive esports team looking recruit members following games csgo r cod many come","games","NOUN","Hobbies"
"32151","doc3595","social worker cinema ufeactor beaspiringufeufa love familia auditions works related moviesespecially malayalam please contact","social","ADJ","Profession"
"32152","doc3595","social worker cinema ufeactor beaspiringufeufa love familia auditions works related moviesespecially malayalam please contact","worker","NOUN","Profession"
"32189","doc3601","filmmaker ufa production freelancer ufac actor ufad catholic uff traveller uufef polish family descendant uffufe runner ufcuffbuduufef","catholic","ADJ","Religion"
"32205","doc3602","graduate secondary schools now studying kano university science technology wudil","university","NOUN","Profession"
"32207","doc3602","graduate secondary schools now studying kano university science technology wudil","technology","NOUN","Profession"
"32236","doc3611","michael vereen law firm established object provide custom legal services solutions clients focus integrity advocacy understanding","legal","ADJ","Profession"
"32245","doc3612","new twitter liberal dem <U+393C><U+3E32>","twitter","NOUN","Organization"
"32254","doc3612","m just learn nevertrump lover nature animals fbr resistance ufa","nature","NOUN","Profession"
"32264","doc3615","game freak ubdufcufeufe follow follow backufd","game","NOUN","Profession"
"32271","doc3616","interests walking dole office football gaa things relevent world","walking","VERB","Hobbies"
"32273","doc3616","interests walking dole office football gaa things relevent world","office","NOUN","Profession"
"32274","doc3616","interests walking dole office football gaa things relevent world","football","NOUN","Hobbies"
"32280","doc3617","ex journalist danik jagrandanik bhaskar pehredar news paperpresently working sudarshan news sorry perfect english","journalist","NOUN","Profession"
"32300","doc3618","one person seek truth spread word combat army veteran will tolerate disrespect psalms maga wwgwga qanon","army","NOUN","Profession"
"32311","doc3619","ownermanager townhouse proud leafs fan enjoy finest things life family friends everything","proud","ADJ","Personality"
"32358","doc3622","pioneeresolutions solutions company founded asheen kumar md ceo","company","NOUN","Profession"
"32365","doc3623","bilingual press sec govmlg <U+393C><U+3E35>","press","NOUN","Profession"
"32372","doc3623","former bilingual borderimmigration reporter <U+393C><U+3E35>","reporter","NOUN","Profession"
"32384","doc3623","army brat","army","NOUN","Profession"
"32386","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","basketball","DET","Hobbies"
"32392","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","music","NOUN","Hobbies"
"32396","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","business","NOUN","Profession"
"32397","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","finance","NOUN","Profession"
"32403","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","politics","NOUN","Hobbies"
"32404","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","wrestling","VERB","Hobbies"
"32405","doc3624","basketball rbsoul world news nfl history music diy home memes business finance wwe tech news fashion beauty politics wrestling technology space news ufc","technology","NOUN","Profession"
"32415","doc3626","gentle man zeal make positive impact people environment","gentle","ADJ","Personality"
"32426","doc3628","ambitious young man full passion self driven destined greatness goals oriented eager help others attain financial freedomufb","ambitious","ADJ","Personality"
"32441","doc3628","ambitious young man full passion self driven destined greatness goals oriented eager help others attain financial freedomufb","financial","ADJ","Profession"
"32444","doc3629","official account j b irrelevant deplorableuffauff proud citizenufaf protected nd americafirst imanationalist ucufuboudubuuu","account","NOUN","Profession"
"32449","doc3629","official account j b irrelevant deplorableuffauff proud citizenufaf protected nd americafirst imanationalist ucufuboudubuuu","proud","ADJ","Personality"
"32459","doc3630","year old lots medical problems trying hard get better","medical","ADJ","Profession"
"32466","doc3631","allegiance volleyball premier volleyball club woodlands tx senior players get signed committed colleges call","volleyball","DET","Hobbies"
"32468","doc3631","allegiance volleyball premier volleyball club woodlands tx senior players get signed committed colleges call","volleyball","NOUN","Hobbies"
"32481","doc3632","welcome unique investment nigeria limited importer distributor tiles plumbing materials affordable prices work supply follow us","investment","NOUN","Profession"
"32495","doc3633","assistant professor course coordinator ufrj poliufej dei research neuroeconomics behavioraleconomics financialengineering","assistant","NOUN","Profession"
"32502","doc3633","assistant professor course coordinator ufrj poliufej dei research neuroeconomics behavioraleconomics financialengineering","research","NOUN","Profession"
"32509","doc3634","just mom raising next president governor united states","next","ADJ","Organization"
"32517","doc3635","sawan disanayaka online business men","business","NOUN","Profession"
"32528","doc3638","registered professional kenyan based tour travel companyour servicesair ticketing transfersvisa consultationhotel bookings corporate services","professional","ADJ","Profession"
"32539","doc3638","registered professional kenyan based tour travel companyour servicesair ticketing transfersvisa consultationhotel bookings corporate services","corporate","ADJ","Profession"
"32561","doc3642","canadian born texan trump fan italian support potus matteosalvinimi ufabshreeeah ufabmouseslimes ufablibdems acct silenced","support","NOUN","Profession"
"32571","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","marine","NUM","Profession"
"32572","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","officer","NOUN","Profession"
"32575","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","school","NOUN","Profession"
"32576","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","teacher","NOUN","Profession"
"32579","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","school","NOUN","Profession"
"32585","doc3643","retired us marine officer public high school teacher strong interest school preparedness keducation trainingand planning leadership development","development","NOUN","Profession"
"32588","doc3644","aluminium products manager married uf kids uf im cool charming charismatic love challenges endure blesstobeablessing love posting motivation","manager","NOUN","Profession"
"32589","doc3644","aluminium products manager married uf kids uf im cool charming charismatic love challenges endure blesstobeablessing love posting motivation","married","VERB","Personality"
"32607","doc3645","honor humanity cherish nature","nature","NOUN","Profession"
"32612","doc3647","rajshahi university","university","NOUN","Profession"
"32626","doc3649","name ye min thu im years old position csr assistant manageri seven family membersi one brother three sistersufduf","assistant","NOUN","Profession"
"32664","doc3652","business administration","business","NOUN","Profession"
"32667","doc3653","sport director emirate stadium","director","NOUN","Profession"
"32677","doc3654","piyushgoyaloffc mlajagdishmulik follows member bjpindia views personal business mail tiwarishubrediffmailcom","business","NOUN","Profession"
"32680","doc3655","kind uufef","kind","ADV","Personality"
"32682","doc3656","assistant strength conditioning coach university texas romans","assistant","NOUN","Profession"
"32685","doc3656","assistant strength conditioning coach university texas romans","coach","NOUN","Profession"
"32686","doc3656","assistant strength conditioning coach university texas romans","university","NOUN","Profession"
"32699","doc3659","family man believer insurance adjuster brazilian jiujitsu black belt libertarianconservative","insurance","NOUN","Profession"
"32710","doc3660","payroll industry trailblazer organizational specialist proud republican enthusiastic florida gator coffee trailblazer freelance problem solver","specialist","NOUN","Profession"
"32711","doc3660","payroll industry trailblazer organizational specialist proud republican enthusiastic florida gator coffee trailblazer freelance problem solver","proud","ADJ","Personality"
"32713","doc3660","payroll industry trailblazer organizational specialist proud republican enthusiastic florida gator coffee trailblazer freelance problem solver","enthusiastic","ADJ","Personality"
"32723","doc3661","cork ireland happy days","happy","ADJ","Personality"
"32733","doc3663","uufef travel uffashion ufb entrepreneur uffuffcgod look lost follow httpstcogijgwlmpl","entrepreneur","X","Profession"
"32769","doc3668","licensed professional counslor licensed clinical addictions specialist durhamchapel hill nc","licensed","VERB","Profession"
"32770","doc3668","licensed professional counslor licensed clinical addictions specialist durhamchapel hill nc","professional","ADJ","Profession"
"32772","doc3668","licensed professional counslor licensed clinical addictions specialist durhamchapel hill nc","licensed","VERB","Profession"
"32773","doc3668","licensed professional counslor licensed clinical addictions specialist durhamchapel hill nc","clinical","ADJ","Profession"
"32775","doc3668","licensed professional counslor licensed clinical addictions specialist durhamchapel hill nc","specialist","NOUN","Profession"
"32788","doc3671","christian conservative american good true beautiful impossible perceive others impossible","good","ADJ","Personality"
"32800","doc3672","work online find freelance jobs data ent email service amazan craigslist call skype id httpstcobjuqbcagh","data","NOUN","Profession"
"32803","doc3672","work online find freelance jobs data ent email service amazan craigslist call skype id httpstcobjuqbcagh","service","NOUN","Profession"
"32830","doc3675","say im honest say im just bitch either way ill leave impression","honest","ADJ","Personality"
"32858","doc3678","wife will boy mom adoptee advocate survivor broken human","advocate","NOUN","Profession"
"32864","doc3679","vice presidentnews director wtxf philadelphia","director","NOUN","Profession"
"32869","doc3680","m nice people stan","nice","ADJ","Personality"
"32873","doc3681","special education teacher william s hart school district former dj husband mallory nicol father elsie lou","education","NOUN","Profession"
"32874","doc3681","special education teacher william s hart school district former dj husband mallory nicol father elsie lou","teacher","NOUN","Profession"
"32878","doc3681","special education teacher william s hart school district former dj husband mallory nicol father elsie lou","school","NOUN","Profession"
"32901","doc3683","wits law graduate multi award winning international debating public speaking champion coach education activist writer analyst commentator","coach","NOUN","Profession"
"32902","doc3683","wits law graduate multi award winning international debating public speaking champion coach education activist writer analyst commentator","education","NOUN","Profession"
"32904","doc3683","wits law graduate multi award winning international debating public speaking champion coach education activist writer analyst commentator","writer","NOUN","Profession"
"32905","doc3683","wits law graduate multi award winning international debating public speaking champion coach education activist writer analyst commentator","analyst","NOUN","Profession"
"32907","doc3684","photographer filmmaker instagram snapchat estevanloza","photographer","NOUN","Profession"
"32927","doc3685","work holidays love wife love kids love grandkidrespect key cov city fan mental health nhs worker","worker","NOUN","Profession"
"32937","doc3688","love god family bass fishing im usmc vet please subscribe youtube channel httpstcocwynvmqw<U+383C><U+3E35>","fishing","VERB","Hobbies"
"32948","doc3689","just can<U+393C><U+3E32>","ca","AUX","Organization"
"32952","doc3689","t worried anyone thinks think want just follow youtube tastin tia living keto lifeuufef","worried","ADJ","Personality"
"32972","doc3692","phd student chemical engineering working eorior microfluidics technology interested unconventional ecofriendly natural resources","student","NOUN","Profession"
"32973","doc3692","phd student chemical engineering working eorior microfluidics technology interested unconventional ecofriendly natural resources","chemical","ADJ","Profession"
"32974","doc3692","phd student chemical engineering working eorior microfluidics technology interested unconventional ecofriendly natural resources","engineering","NOUN","Profession"
"32978","doc3692","phd student chemical engineering working eorior microfluidics technology interested unconventional ecofriendly natural resources","technology","NOUN","Profession"
"32986","doc3694","married dm stand ground uff","married","ADJ","Personality"
"33005","doc3696","global warming elon musk spacex space exploration politicscurrently us politicsand netflix series man city epl","netflix","NUM","Organization"
"33030","doc3700","loving uf","loving","ADJ","Personality"
"33032","doc3701","university kentucky fuu philippians future mdufauf izzyroberts","university","NOUN","Profession"
"33045","doc3703","freak things hunting spreadn love follow us instagram freaknhunting","hunting","VERB","Hobbies"
"33058","doc3705","soccer soccer soccer movies science news","soccer","NOUN","Hobbies"
"33059","doc3705","soccer soccer soccer movies science news","soccer","NOUN","Hobbies"
"33060","doc3705","soccer soccer soccer movies science news","soccer","NOUN","Hobbies"
"33066","doc3706","earth born april","april","NOUN","Organization"
"33085","doc3709","red meat eating gun toting god fearing us flag waiving retired disabled army lieutenant colonel combat veteran dog lover","army","NOUN","Profession"
"33111","doc3712","digital assets optimistic xrp believer researching skycoin others","optimistic","ADJ","Personality"
"33118","doc3713","enterprenuer market place minister volunteer optimist","market","NOUN","Profession"
"33121","doc3713","enterprenuer market place minister volunteer optimist","volunteer","NOUN","Hobbies"
"33140","doc3716","support educated america stands behind morality education one sided educate uneducated maga qanon wwgwga","support","VERB","Profession"
"33146","doc3716","support educated america stands behind morality education one sided educate uneducated maga qanon wwgwga","education","NOUN","Profession"
"33167","doc3718","uf fresh organic produce uf fabulous restaurant uf happy friendly staff ufab harmful non organic products u dm us info","happy","ADJ","Personality"
"33168","doc3718","uf fresh organic produce uf fabulous restaurant uf happy friendly staff ufab harmful non organic products u dm us info","friendly","ADJ","Personality"
"33185","doc3719","arizona born raised asu probably talk politics much marketing communications hbacaaz","politics","NOUN","Hobbies"
"33187","doc3719","arizona born raised asu probably talk politics much marketing communications hbacaaz","marketing","NOUN","Profession"
"33194","doc3721","maine political science <U+393C><U+3E31>","political","ADJ","Profession"
"33199","doc3723","finance","finance","NOUN","Profession"
"33200","doc3724","proud registered independent waiting patiently fall donald trump corrupt family members swamp made deeper","proud","ADJ","Personality"
"33214","doc3725","ambitious earthuffu cool personalityufeufd bad ina good wayufeuf","ambitious","ADJ","Personality"
"33220","doc3725","ambitious earthuffu cool personalityufeufd bad ina good wayufeuf","good","ADJ","Personality"
"33258","doc3729","artist draco jones label bmmg contact via phone via email draconblceogmailcom manager davelyn hays","artist","NOUN","Profession"
"33269","doc3729","artist draco jones label bmmg contact via phone via email draconblceogmailcom manager davelyn hays","manager","NOUN","Profession"
"33278","doc3730","eternal seeker currently roaming planet earth next stop maybe mars peace love","next","ADV","Organization"
"33292","doc3733","like sports anime also wrestling <U+393C><U+3E32>s besides point","sports","NOUN","Hobbies"
"33296","doc3733","like sports anime also wrestling <U+393C><U+3E32>s besides point","wrestling","VERB","Hobbies"
"33300","doc3734","banker profession","banker","NOUN","Profession"
"33360","doc3742","music washes away soul dust everyday life berthold auerbach","music","NOUN","Hobbies"
"33375","doc3743","active duty air force day trader online marketer","trader","NOUN","Profession"
"33430","doc3749","entrepreneur event organizer song writer ufaufaufaufaufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbc","entrepreneur","NOUN","Profession"
"33434","doc3749","entrepreneur event organizer song writer ufaufaufaufaufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbcufbc","writer","NOUN","Profession"
"33440","doc3750","cbhs upcoming san jan student ufa class ufauff instagram jarradkcoffey ufb snapchat jarradcoffey ufuufefufcufe httpstcoqpgjnlf","student","NOUN","Profession"
"33475","doc3754","gawdy news sports entertainment gossip","sports","NOUN","Hobbies"
"33478","doc3755","pharmacist writer photo sweet puppy now grown beast vfl ufa","pharmacist","NOUN","Profession"
"33479","doc3755","pharmacist writer photo sweet puppy now grown beast vfl ufa","writer","NOUN","Profession"
"33488","doc3756","professional trap artist entrepreneur kimberley northern cape xanaxtape now","professional","ADJ","Profession"
"33490","doc3756","professional trap artist entrepreneur kimberley northern cape xanaxtape now","artist","NOUN","Profession"
"33491","doc3756","professional trap artist entrepreneur kimberley northern cape xanaxtape now","entrepreneur","NOUN","Profession"
"33502","doc3758","warehouse worker","warehouse","NOUN","Profession"
"33503","doc3758","warehouse worker","worker","NOUN","Profession"
"33510","doc3760","fun loving personnel","loving","ADJ","Personality"
